timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-07-14T16:56:17,codecarbon,d78ddbb4-f645-4e10-a3b6-4933c19e26cf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.812128899999607,0.00013108103959522224,1.109715621163147e-05,30.720837430909093,7.433593516038964,20.0,9.651259311322046e-05,2.438751950999997e-05,6.283062277777592e-05,0.00018373073540099634,0.0,India,IND,rajasthan,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.8,24,Intel(R) Xeon(R) Silver 4410Y,1,1 x NVIDIA RTX A4000,75.7858,26.9136,63.64631652832031,machine,0.0,2.2,28.6,18.207012939453126,N,1.0,0.0
